adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Bhajani,524 7 71 3 004,7,2,30 minutes to 1 hour,56528.6133151799,21916.412109375,0.387704753824019
Adanchuli,524 6 66 4 007,6,5,4 to 8 hours,7703.44188905391,2135.23583984375,0.277179457000614
Rolpa,524 5 54 3 001,5,6,8 to 16 hours,35680.5736335926,907.567260742188,0.0254358932135477
Lamkichuha,524 7 71 3 006,7,2,30 minutes to 1 hour,82134.8850367814,31680.31640625,0.385710851023448
Bardagoriya,524 7 71 4 005,7,3,1 to 2 hours,35485.9942296147,8269.341796875,0.233031143029772
Sainamaina,524 5 48 3 001,5,5,4 to 8 hours,61231.8608185779,1054.79382324219,0.0172262251896509
Kerabari,524 1 05 4 001,1,2,30 minutes to 1 hour,34360.6714177094,210.772277832031,0.00613411406516927
Bulingtar,524 4 47 4 002,4,4,2 to 4 hours,21284.3327062018,6204.23193359375,0.291492903218242
Madane,524 5 51 4 001,5,2,30 minutes to 1 hour,24043.5024392977,209.318572998047,0.00870582701195511
Dipayal Silgadi,524 7 70 3 002,7,2,30 minutes to 1 hour,35126.0238489956,5789.1064453125,0.164809614381619
Badigad,524 4 43 4 003,4,3,1 to 2 hours,34033.6199748758,9089.4404296875,0.267072395954279
Tatopani,524 6 63 4 006,6,4,2 to 4 hours,16070.8938048605,2918.49169921875,0.181601081723038
Phaktanglung,524 1 01 4 001,1,5,4 to 8 hours,13499.6758104351,3843.41552734375,0.284704283370481
Myanglung,524 1 08 3 002,1,4,2 to 4 hours,22165.8583285883,1401.22302246094,0.0632153739182623
Chaurpati,524 7 69 4 001,7,2,30 minutes to 1 hour,27470.9785091262,470.872497558594,0.0171407253440995
Gosaikunda,524 3 29 4 002,3,8,> 32 hours,7889.82014762195,17.9531631469727,0.00227548446112347
Kaligandaki,524 5 51 4 010,5,7,16 to 32 hours,20719.9138427079,,
Kapurkot,524 6 53 4 007,6,3,1 to 2 hours,20044.6973528564,9349.349609375,0.466425082144865
Belhi Chapena,524 2 15 4 006,2,3,1 to 2 hours,33218.9321504384,12837.990234375,0.386466072305866
Panchpokhari Thangpal,524 3 23 4 002,3,5,4 to 8 hours,23202.8010552508,2402.08276367188,0.103525550986366
Nilakantha,524 3 30 3 001,3,1,0 to 30 minutes,66585.2487707734,25590.05859375,0.384320237082036
Aandhikhola,524 4 41 4 001,4,4,2 to 4 hours,18460.3467736915,6608.376953125,0.357976858947354
Falgunanda,524 1 02 4 005,1,3,1 to 2 hours,27047.0450184345,11299.3984375,0.417768315533125
Tribeni,524 6 52 4 003,6,5,4 to 8 hours,21303.2511235774,15264.4755859375,0.716532678387458
Kaligandagi,524 4 41 4 006,4,1,0 to 30 minutes,23991.7072657943,373.013732910156,0.0155476110465041
