adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Bungdikali,524 4 47 4 001,4,1,0 to 30 minutes,17541.7408694252,,
Laxmipur Patari,524 2 16 4 006,2,3,1 to 2 hours,30458.7698688209,,
Sunwal,524 5 47 3 001,5,3,1 to 2 hours,61663.8532037921,,
Phalebas,524 4 42 3 002,4,4,2 to 4 hours,27380.2592477202,,
Ghanglekh,524 3 20 4 003,3,2,30 minutes to 1 hour,15188.4689030834,,
Mahabu,524 6 61 4 003,6,6,8 to 16 hours,21504.9892391823,,
Tokha,524 3 27 3 002,3,2,30 minutes to 1 hour,112678.239111647,,
Rambha,524 5 46 4 007,5,1,0 to 30 minutes,22802.0401390642,,
Jirabhawani,524 2 34 4 002,2,1,0 to 30 minutes,24525.4420939833,,
Rangeli,524 1 05 3 006,1,2,30 minutes to 1 hour,58828.460672006,,
Haldibari,524 1 04 4 006,1,3,1 to 2 hours,33536.1959975325,,
Tulsipur,524 5 56 2 001,5,3,1 to 2 hours,155774.116316706,,
Thasang,524 4 45 4 005,4,5,4 to 8 hours,3364.70856910525,,
Phatuwa Bijayapur,524 2 32 3 003,2,1,0 to 30 minutes,41265.1055206209,,
Thantikandh,524 6 61 4 001,6,2,30 minutes to 1 hour,20469.3958140016,,
Bhimad,524 4 40 3 004,4,5,4 to 8 hours,35191.0851322189,,
Kaike,524 6 62 4 005,6,1,0 to 30 minutes,3948.52055965821,,
Bheri,524 6 60 3 002,6,5,4 to 8 hours,36663.0391201377,,
Indrasarowar,524 3 31 4 005,3,4,2 to 4 hours,15363.8906337433,,
Lekbeshi,524 6 59 3 004,6,4,2 to 4 hours,33101.5759202391,,
Chulachuli,524 1 03 4 004,1,3,1 to 2 hours,23278.9828515127,,
Bakaiya,524 3 31 4 007,3,6,8 to 16 hours,44304.989116095,,
Sitganga,524 5 50 3 003,5,2,30 minutes to 1 hour,47966.0538470428,,
Madi,524 1 09 3 005,1,5,4 to 8 hours,16241.7727624178,,
Gadhawa,524 5 56 4 006,5,3,1 to 2 hours,43539.0489611831,,
Phaktanglung,524 1 01 4 001,1,2,30 minutes to 1 hour,13499.6758104351,,
Ramnagar,524 2 19 4 005,2,1,0 to 30 minutes,32147.3336702585,,
Hatuwagadhi,524 1 10 4 007,1,4,2 to 4 hours,22772.1227838323,,
Dhunibesi,524 3 30 3 002,3,1,0 to 30 minutes,34238.7534427717,,
